authorID,new_country_code,new_afftype,Coder,firstName,genderize,doi,gender_prediction,race_prediction,race
10.1111/cccr.12104+1.0,US,Education,Matthew,David,male,10.1111/cccr.12104,M,2,Asian
10.1111/jcc4.12159+2.0,US,Education,Matthew,Rabindra,male,10.1111/jcc4.12159,M,2,Asian
10.1111/comt.12085+1.0,US,Education,Matthew,Sandra,female,10.1111/comt.12085,F,0,White
10.1111/cccr.12107+1.0,US,Education,Matthew,Ethan,male,10.1111/cccr.12107,M,0,White
10.1111/jcom.12231+1.0,US,Education,Matthew,Beth,female,10.1111/jcom.12231,F,0,White
10.1111/cccr.12136+1.0,US,Education,Matthew,Janet,female,10.1111/cccr.12136,F,1,Black
10.1111/jcom.12243+1.0,US,Education,Matthew,Yan,male,10.1111/jcom.12243,F,2,Asian
10.1111/hcre.12091+1.0,US,Education,Matthew,Denise,female,10.1111/hcre.12091,F,0,White
10.1111/hcre.12087+5.0,US,Education,Matthew,Eric,male,10.1111/hcre.12087,M,2,Asian
10.1111/cccr.12128+1.0,US,Education,Matthew,Jolene,female,10.1111/cccr.12128,F,0,White
10.1111/jcc4.12173+1.0,US,Education,Matthew,Sun,male,10.1111/jcc4.12173,F,2,Asian
10.1111/cccr.12118+2.0,US,Education,Matthew,Andrew,male,10.1111/cccr.12118,M,0,White
10.1111/comt.12096+3.0,NL,Education,Matthew,Gerard,male,10.1111/comt.12096,M,0,White
10.1111/hcre.12090+3.0,US,Education,Matthew,Nick,male,10.1111/hcre.12090,M,3,Hispanic
10.1111/jcc4.12148+2.0,GB,Education,Matthew,Andrew,male,10.1111/jcc4.12148,M,0,White
10.1111/jcom.12252+1.0,US,Education,Matthew,Thomas,male,10.1111/jcom.12252,M,0,White
10.1111/jcc4.12177+1.0,CN,Education,Matthew,Joon,male,10.1111/jcc4.12177,M,2,Asian
10.1111/jcc4.12158+3.0,US,Education,Matthew,John,male,10.1111/jcc4.12158,M,1,Black
10.1111/comt.12096+2.0,DE,Non Education,Matthew,Elly,female,10.1111/comt.12096,F,0,White
10.1111/jcom.12258+4.0,PH,Education,Matthew,Jayeel,male,10.1111/jcom.12258,M,2,Asian
10.1111/hcre.12075+2.0,US,Education,Matthew,Stephen,male,10.1111/hcre.12075,M,0,White
10.1111/jcom.12250+1.0,US,Education,Matthew,Nicolas,male,10.1111/jcom.12250,M,3,Hispanic
10.1111/cccr.12120+1.0,US,Education,Matthew,Bryan,male,10.1111/cccr.12120,M,0,White
10.1111/comt.12093+1.0,US,Education,Matthew,Brenton,male,10.1111/comt.12093,M,0,White
10.1111/jcom.12212+1.0,PH,Education,Matthew,Sophia,female,10.1111/jcom.12212,F,2,Asian
10.1111/hcre.12087+4.0,US,Education,Matthew,Corey,male,10.1111/hcre.12087,M,0,White
10.1111/jcc4.12175+1.0,CN,Education,Matthew,Dong,male,10.1111/jcc4.12175,M,2,Asian
10.1111/jcom.12215+2.0,US,Education,Matthew,Jessica,female,10.1111/jcom.12215,F,0,White
10.1111/comt.12059+1.0,US,Education,Matthew,Teresa,female,10.1111/comt.12059,F,0,White
10.1111/jcc4.12146+2.0,AU,Education,Matthew,Jay,male,10.1111/jcc4.12146,M,0,White
10.1111/jcom.12200+1.0,US,Education,Matthew,Harsh,male,10.1111/jcom.12200,M,2,Asian
10.1111/hcre.12068+2.0,US,Education,Matthew,Laura,female,10.1111/hcre.12068,F,0,White
10.1111/jcc4.12166+8.0,US,Education,Matthew,Shanto,male,10.1111/jcc4.12166,M,2,Asian
10.1111/jcc4.12156+1.0,GB,Education,Matthew,Dominic,male,10.1111/jcc4.12156,M,0,White
10.1111/hcre.12089+1.0,JP,Education,Matthew,Se-Hoon,male,10.1111/hcre.12089,M,2,Asian
10.1111/cccr.12111+1.0,IL,Education,Matthew,Sigal,female,10.1111/cccr.12111,F,0,White
10.1111/comt.12100+6.0,US,Education,Matthew,Seungyoon,male,10.1111/comt.12100,F,2,Asian
10.1111/jcc4.12160+3.0,KR,Education,Matthew,Hyeseung,female,10.1111/jcc4.12160,M,2,Asian
10.1111/jcom.12230+1.0,US,Education,Matthew,Patrick,male,10.1111/jcom.12230,M,0,White
10.1111/jcom.12228+3.0,US,Education,Matthew,Nathaniel,male,10.1111/jcom.12228,M,0,White
10.1111/hcre.12056+1.0,DE,Education,Jongmin,Ruth,female,10.1111/hcre.12056,F,0,White
10.1111/jcom.12151+2.0,DE,Education,Jongmin,Patrick,male,10.1111/jcom.12151,M,0,White
10.1111/cccr.12081+1.0,GB,Education,Jongmin,Des,male,10.1111/cccr.12081,M,0,White
10.1111/hcre.12061+1.0,US,Education,Jongmin,Andrew,male,10.1111/hcre.12061,M,0,White
10.1111/jcom.12154+4.0,US,Education,Jongmin,Axel,male,10.1111/jcom.12154,M,0,White
10.1111/jcc4.12105+3.0,US,Education,Jongmin,Axel,male,10.1111/jcc4.12105,M,0,White
10.1111/jcc4.12115+3.0,SE,Education,Jongmin,Christer,male,10.1111/jcc4.12115,M,0,White
10.1111/jcc4.12091+2.0,US,Education,Jongmin,Tricia,female,10.1111/jcc4.12091,F,0,White
10.1111/jcom.12139+2.0,US,Education,Jongmin,Brandon,male,10.1111/jcom.12139,M,0,White
10.1111/cccr.12099+1.0,US,Education,Jongmin,Meenakshi,female,10.1111/cccr.12099,F,2,Asian
10.1111/jcom.12162+1.0,US,Education,Jongmin,Jeff,male,10.1111/jcom.12162,M,0,White
10.1111/jcc4.12124+2.0,US,Education,Jongmin,Kate,female,10.1111/jcc4.12124,F,0,White
10.1111/jcom.12151+3.0,CH,Education,Jongmin,Katharina,female,10.1111/jcom.12151,F,0,White
10.1111/jcc4.12142+2.0,US,Education,Jongmin,James,male,10.1111/jcc4.12142,M,0,White
10.1111/comt.12050+1.0,US,Education,Jongmin,Hyunjin,female,10.1111/comt.12050,M,2,Asian
10.1111/jcom.12159+5.0,US,Education,Jongmin,Gina,female,10.1111/jcom.12159,F,0,White
10.1111/comt.12066+2.0,US,Education,Jongmin,Daniel,male,10.1111/comt.12066,M,0,White
10.1111/cccr.12098+1.0,US,Education,Jongmin,Tessa,female,10.1111/cccr.12098,F,0,White
10.1111/jcom.12173+1.0,NL,Education,Jongmin,Mark,male,10.1111/jcom.12173,M,0,White
10.1111/jcom.12135+2.0,ES,Education,Jongmin,Carmen,female,10.1111/jcom.12135,F,3,Hispanic
10.1111/cccr.12091+1.0,US,Education,Jongmin,Nicole,female,10.1111/cccr.12091,F,0,White
10.1111/jcc4.12140+2.0,KR,Education,Jongmin,Jung-Hyun,male,10.1111/jcc4.12140,F,2,Asian
10.1111/cccr.12078+2.0,US,Education,Jongmin,Lalatendu,male,10.1111/cccr.12078,M,2,Asian
10.1111/comt.12049+2.0,US,Education,Jongmin,Maureen,female,10.1111/comt.12049,F,0,White
10.1111/hcre.12047+1.0,IL,Education,Jongmin,Nurit,female,10.1111/hcre.12047,F,0,White
10.1111/jcc4.12127+1.0,US,Education,Jongmin,Jason,male,10.1111/jcc4.12127,M,0,White
10.1111/jcc4.12122+2.0,IE,Education,Jongmin,Timothy,male,10.1111/jcc4.12122,M,0,White
10.1111/jcom.12171+1.0,US,Education,Jongmin,Toby,male,10.1111/jcom.12171,M,0,White
10.1111/hcre.12038+2.0,US,Education,Jongmin,Andrew,male,10.1111/hcre.12038,M,0,White
10.1111/comt.12052+2.0,US,Education,Jongmin,George,male,10.1111/comt.12052,M,0,White
10.1111/jcc4.12108+2.0,IT,Education,Jongmin,Augusto,male,10.1111/jcc4.12108,M,0,White
10.1111/jcc4.12093+1.0,US,Education,Jongmin,Young-shin,female,10.1111/jcc4.12093,F,2,Asian
10.1111/jcom.12129+1.0,US,Education,Jongmin,Christopher,male,10.1111/jcom.12129,M,0,White
10.1111/jcom.12182+4.0,DE,Education,Jongmin,Malte,male,10.1111/jcom.12182,M,0,White
10.1111/jcc4.12106+3.0,BE,Education,Jongmin,Iris,female,10.1111/jcc4.12106,F,0,White
10.1111/jcc4.12106+2.0,BE,Education,Jongmin,Mario,male,10.1111/jcc4.12106,M,0,White
10.1111/jcc4.12116+3.0,JP,Education,Jongmin,Tsutomu,male,10.1111/jcc4.12116,M,2,Asian
10.1111/cccr.12073+2.0,DK,Education,Jongmin,Christina,female,10.1111/cccr.12073,F,0,White
10.1111/jcom.12172+1.0,US,Education,Jongmin,Johanna,female,10.1111/jcom.12172,F,0,White
10.1111/hcre.12038+3.0,US,Education,Jongmin,Rachel,female,10.1111/hcre.12038,F,0,White
10.1111/hcre.12044+1.0,NL,Education,Jongmin,Sarah,female,10.1111/hcre.12044,F,0,White
10.1111/jcc4.12115+2.0,SE,Education,Jongmin,Annika,female,10.1111/jcc4.12115,F,0,White
10.1111/jcom.12183+3.0,US,Education,Jongmin,Ryan,male,10.1111/jcom.12183,M,0,White
10.1111/jcom.12188+2.0,IL,Education,Jongmin,Shira,female,10.1111/jcom.12188,F,0,White
10.1111/jcom.12149+3.0,PH,Education,Jongmin,Casey,male,10.1111/jcom.12149,F,1,Black
10.1111/cccr.12077+1.0,US,Education,Jongmin,Adina,female,10.1111/cccr.12077,F,0,White
10.1111/jcom.12135+1.0,ES,Education,Jongmin,Jaume,male,10.1111/jcom.12135,M,3,Hispanic
10.1111/jcc4.12123+1.0,US,Education,Jaemin,Logan,male,10.1111/jcc4.12123,M,0,White
10.1111/jcc4.12107+1.0,US,Education,Jaemin,Andrea,male,10.1111/jcc4.12107,F,0,White
10.1111/jcom.12163+2.0,KR,Education,Jaemin,Chul-joo,,10.1111/jcom.12163,M,0,White
10.1111/jcc4.12116+2.0,CA,Education,Jaemin,Jeffrey,male,10.1111/jcc4.12116,M,0,White
10.1111/comt.12064+1.0,US,Education,Jaemin,James,male,10.1111/comt.12064,M,0,White
10.1111/jcom.12146+1.0,US,Education,Jaemin,Danielle,female,10.1111/jcom.12146,F,0,White
10.1111/jcc4.12111+6.0,BE,Education,Jaemin,Michel,male,10.1111/jcc4.12111,M,0,White
10.1111/comt.12077+1.0,GB,Education,Jaemin,Jay,male,10.1111/comt.12077,M,0,White
10.1111/hcre.12056+2.0,DE,Education,Jaemin,Michael,male,10.1111/hcre.12056,M,0,White
10.1111/jcc4.12107+2.0,US,Education,Jaemin,Jeremy,male,10.1111/jcc4.12107,M,0,White
10.1111/cccr.12096+1.0,US,Education,Jaemin,Yoel,male,10.1111/cccr.12096,M,0,White
10.1111/jcom.12174+1.0,AT,Education,Jaemin,Homero,male,10.1111/jcom.12174,M,3,Hispanic
10.1111/cccr.12085+2.0,US,Education,Jaemin,Shelby,female,10.1111/cccr.12085,F,0,White
10.1111/jcc4.12132+1.0,NL,Education,Jaemin,Corné,,10.1111/jcc4.12132,M,0,White
10.1111/jcom.12136+5.0,US,Education,Jaemin,Cody,male,10.1111/jcom.12136,M,0,White
10.1111/hcre.12042+3.0,US,Education,Jaemin,Cody,male,10.1111/hcre.12042,M,0,White
10.1111/hcre.12054+1.0,US,Education,Jaemin,Christopher,male,10.1111/hcre.12054,M,0,White
10.1111/cccr.12086+1.0,US,Education,Jaemin,Joel,male,10.1111/cccr.12086,M,0,White
10.1111/jcc4.12140+3.0,US,Education,Jaemin,Prabu,male,10.1111/jcc4.12140,M,2,Asian
10.1111/cccr.12070+1.0,PH,Education,Jaemin,Cheryll,female,10.1111/cccr.12070,F,3,Hispanic
10.1111/hcre.12045+1.0,US,Education,Jaemin,Sheila,female,10.1111/hcre.12045,F,0,White
10.1111/jcom.12175+2.0,US,Education,Jaemin,Adrienne,female,10.1111/jcom.12175,F,2,Asian
10.1111/hcre.12049+1.0,US,Education,Jaemin,Lindsey,female,10.1111/hcre.12049,F,3,Hispanic
10.1111/jcc4.12115+1.0,SE,Education,Jaemin,Michael,male,10.1111/jcc4.12115,M,0,White
10.1111/jcc4.12127+2.0,US,Education,Jaemin,Chance,male,10.1111/jcc4.12127,M,0,White
10.1111/cccr.12102+1.0,US,Education,Jaemin,Lee,male,10.1111/cccr.12102,F,0,White
10.1111/cccr.12068+1.0,US,Education,Jaemin,Jennifer,female,10.1111/cccr.12068,F,0,White
10.1111/cccr.12102+3.0,US,Education,Jaemin,Stephen,male,10.1111/cccr.12102,M,0,White
10.1111/jcc4.12115+4.0,SE,Education,Jaemin,Karin,female,10.1111/jcc4.12115,F,0,White
10.1111/jcom.12152+3.0,DE,Education,Jaemin,Fabia,female,10.1111/jcom.12152,F,0,White
10.1111/jcc4.12105+1.0,US,Education,Jaemin,Silvia,female,10.1111/jcc4.12105,F,0,White
10.1111/jcc4.12104+3.0,US,Education,Jaemin,Ashley,female,10.1111/jcc4.12104,F,0,White
10.1111/jcom.12148+3.0,US,Education,Jaemin,Joshua,male,10.1111/jcom.12148,M,0,White
10.1111/jcc4.12128+3.0,US,Education,Jaemin,Robert,male,10.1111/jcc4.12128,M,0,White
10.1111/hcre.12049+2.0,US,Education,Jaemin,Denise,female,10.1111/hcre.12049,F,0,White
10.1111/jcc4.12101+2.0,US,Education,Jaemin,Erin,female,10.1111/jcc4.12101,F,0,White
10.1111/jcc4.12108+6.0,US,Education,Jaemin,Jonathan,male,10.1111/jcc4.12108,M,0,White
10.1111/comt.12056+1.0,US,Education,Jaemin,Robert,male,10.1111/comt.12056,M,0,White
10.1111/jcom.12159+2.0,US,Education,Jaemin,Brooke,female,10.1111/jcom.12159,F,0,White
10.1111/hcre.12044+2.0,NL,Education,Jaemin,Alexander,male,10.1111/hcre.12044,M,0,White
10.1111/jcc4.12109+1.0,US,Education,Jaemin,Russell,male,10.1111/jcc4.12109,M,0,White
10.1111/cccr.12076+1.0,NZ,Education,Jaemin,Linda,female,10.1111/cccr.12076,F,0,White
10.1111/jcc4.12141+3.0,TW,Education,Jaemin,Ching-I,female,10.1111/jcc4.12141,M,2,Asian
10.1111/jcom.12176+1.0,GB,Education,Jaemin,Dhiraj,male,10.1111/jcom.12176,M,2,Asian
10.1111/jcom.12140+1.0,US,Education,Jaemin,Hyunjin,female,10.1111/jcom.12140,M,2,Asian
10.1111/comt.12052+1.0,DK,Education,Jaemin,Lars,male,10.1111/comt.12052,M,0,White
10.1111/hcre.12039+3.0,JP,Education,Jaemin,Timothy,male,10.1111/hcre.12039,M,0,White
10.1111/cccr.12070+2.0,SG,Education,Jaemin,Sun,male,10.1111/cccr.12070,F,2,Asian
10.1111/jcc4.12130+1.0,US,Education,Jaemin,Kristine,female,10.1111/jcc4.12130,F,0,White
10.1111/jcom.12137+2.0,US,Education,Jaemin,Katie,female,10.1111/jcom.12137,F,0,White
10.1111/jcc4.12120+3.0,IL,Education,Jaemin,Nathan,male,10.1111/jcc4.12120,M,0,White
10.1111/jcom.12136+2.0,US,Education,Jaemin,Mao,male,10.1111/jcom.12136,F,2,Asian
10.1111/jcom.12152+1.0,DE,Education,Matthew,Diana,female,10.1111/jcom.12152,F,0,White
10.1111/cccr.12090+2.0,US,Education,Matthew,Alexis,male,10.1111/cccr.12090,M,3,Hispanic
10.1111/comt.12065+2.0,CN,Education,Matthew,Jan,male,10.1111/comt.12065,M,0,White
10.1111/jcc4.12110+2.0,DE,Education,Matthew,Sabine,female,10.1111/jcc4.12110,F,0,White
10.1111/jcc4.12121+2.0,SG,Education,Matthew,Weiyu,male,10.1111/jcc4.12121,F,2,Asian
10.1111/cccr.12082+1.0,US,Education,Matthew,Deborah,female,10.1111/cccr.12082,F,3,Hispanic
10.1111/jcom.12137+1.0,US,Education,Matthew,Jesse,male,10.1111/jcom.12137,F,0,White
10.1111/jcom.12175+3.0,GB,Education,Matthew,Nimesh,male,10.1111/jcom.12175,M,2,Asian
10.1111/jcom.12144+1.0,IL,Education,Matthew,Jonathan,male,10.1111/jcom.12144,M,0,White
10.1111/cccr.12094+1.0,DK,Education,Matthew,Nete,female,10.1111/cccr.12094,F,0,White
10.1111/jcc4.12130+3.0,US,Education,Matthew,Yerina,female,10.1111/jcc4.12130,F,2,Asian
10.1111/jcom.12161+2.0,US,Education,Matthew,Alan,male,10.1111/jcom.12161,M,0,White
10.1111/cccr.12105+2.0,US,Education,Matthew,Margot,female,10.1111/cccr.12105,F,0,White
10.1111/jcc4.12107+3.0,US,Education,Matthew,Jimmy,male,10.1111/jcc4.12107,M,0,White
10.1111/jcom.12183+2.0,US,Education,Matthew,Angeline,female,10.1111/jcom.12183,F,2,Asian
10.1111/cccr.12094+2.0,DK,Education,Matthew,Unni,female,10.1111/cccr.12094,F,0,White
10.1111/hcre.12060+2.0,NZ,Education,Matthew,Craig,male,10.1111/hcre.12060,M,0,White
10.1111/jcc4.12125+2.0,US,Education,Matthew,Adam,male,10.1111/jcc4.12125,M,0,White
10.1111/jcom.12149+1.0,US,Education,Matthew,Jeffrey,male,10.1111/jcom.12149,M,2,Asian
10.1111/hcre.12038+1.0,US,Education,Matthew,Edward,male,10.1111/hcre.12038,M,0,White
10.1111/jcom.12159+4.0,US,Education,Matthew,Christopher,male,10.1111/jcom.12159,M,0,White
10.1111/comt.12050+2.0,US,Education,Matthew,David,male,10.1111/comt.12050,M,0,White
10.1111/jcom.12160+1.0,US,Education,Matthew,Hyun,male,10.1111/jcom.12160,M,2,Asian
10.1111/jcom.12154+1.0,US,Education,Matthew,Silvia,female,10.1111/jcom.12154,F,0,White
10.1111/jcom.12173+3.0,NL,Education,Matthew,Marjolein,female,10.1111/jcom.12173,F,0,White
10.1111/jcc4.12141+2.0,TW,Education,Matthew,Han-Chung,,10.1111/jcc4.12141,M,2,Asian
10.1111/comt.12049+1.0,US,Education,Matthew,Aimei,female,10.1111/comt.12049,F,2,Asian
10.1111/jcom.12139+1.0,US,Education,Matthew,David,male,10.1111/jcom.12139,M,0,White
10.1111/jcom.12136+3.0,US,Education,Matthew,Kathryn,female,10.1111/jcom.12136,F,0,White
10.1111/jcc4.12120+4.0,IL,Education,Matthew,Limor,female,10.1111/jcc4.12120,F,0,White
10.1111/hcre.12053+2.0,US,Education,Matthew,Natalya,female,10.1111/hcre.12053,F,0,White
10.1111/jcom.12172+2.0,US,Education,Matthew,Nicholas,male,10.1111/jcom.12172,M,0,White
10.1111/jcom.12165+3.0,US,Education,Matthew,Jon,male,10.1111/jcom.12165,M,0,White
10.1111/jcc4.12111+4.0,BE,Education,Matthew,Heidi,female,10.1111/jcc4.12111,F,0,White
10.1111/jcom.12147+2.0,US,Education,Matthew,Shyam,male,10.1111/jcom.12147,M,2,Asian
10.1111/cccr.12073+1.0,SE,Education,Matthew,Jakob,male,10.1111/cccr.12073,M,0,White
10.1111/jcc4.12090+1.0,FI,Education,Matthew,Anu,female,10.1111/jcc4.12090,F,0,White
10.1111/jcc4.12122+1.0,IE,Education,Matthew,Silvia,female,10.1111/jcc4.12122,F,0,White
10.1111/cccr.12070+3.0,ZA,Education,Matthew,Milagros,female,10.1111/cccr.12070,F,3,Hispanic
10.1111/jcc4.12127+3.0,US,Education,Matthew,Jacob,male,10.1111/jcc4.12127,M,0,White
10.1111/hcre.12045+2.0,US,Education,Matthew,Jake,male,10.1111/hcre.12045,M,0,White
10.1111/jcom.12136+4.0,US,Education,Matthew,John,male,10.1111/jcom.12136,M,0,White
10.1111/comt.12076+1.0,US,Education,Matthew,Robert,male,10.1111/comt.12076,M,0,White
10.1111/cccr.12075+3.0,US,Education,Matthew,Jennifer,female,10.1111/cccr.12075,F,0,White
10.1111/jcc4.12123+3.0,AT,Education,Matthew,Homero,male,10.1111/jcc4.12123,M,3,Hispanic
10.1111/hcre.12042+1.0,US,Education,Matthew,Zheng,male,10.1111/hcre.12042,F,2,Asian
10.1111/hcre.12059+2.0,NZ,Education,Matthew,Kumar,male,10.1111/hcre.12059,M,2,Asian
10.1111/jcc4.12109+3.0,US,Education,Matthew,Anthony,male,10.1111/jcc4.12109,M,0,White
10.1111/jcom.12150+1.0,US,Education,Matthew,Maria,female,10.1111/jcom.12150,F,0,White
10.1111/cccr.12079+1.0,CA,Education,Matthew,Carrie,female,10.1111/cccr.12079,F,0,White
10.1111/hcre.12048+6.0,US,Education,Matthew,Walid,male,10.1111/hcre.12048,M,4,Middle Eastern
10.1111/cccr.12093+1.0,US,Education,Matthew,Myra,female,10.1111/cccr.12093,F,1,Black
10.1111/jcc4.12128+2.0,US,Education,Matthew,John,male,10.1111/jcc4.12128,M,0,White
10.1111/hcre.12040+1.0,US,Education,Matthew,Annie,female,10.1111/hcre.12040,F,0,White
10.1111/hcre.12039+2.0,US,Education,Matthew,Paola,female,10.1111/hcre.12039,F,3,Hispanic
10.1111/jcom.12158+1.0,US,Education,Matthew,Bo,male,10.1111/jcom.12158,M,2,Asian
10.1111/jcom.12071+2.0,US,Education,Jongmin,Ariel,male,10.1111/jcom.12071,M,0,White
10.1111/jcom.12113+1.0,US,Education,Jongmin,Michael,male,10.1111/jcom.12113,M,0,White
10.1111/hcre.12032+2.0,US,Education,Jongmin,David,male,10.1111/hcre.12032,M,0,White
10.1111/jcc4.12082+2.0,IL,Education,Jongmin,Hadar,male,10.1111/jcc4.12082,F,0,White
10.1111/jcc4.12056+1.0,US,Education,Jongmin,Adam,male,10.1111/jcc4.12056,M,0,White
10.1111/jcc4.12063+3.0,FI,Education,Jongmin,Anne,female,10.1111/jcc4.12063,F,0,White
10.1111/jcom.12124+1.0,NL,Education,Jongmin,Isabel,female,10.1111/jcom.12124,F,4,Middle Eastern
10.1111/jcc4.12060+1.0,US,Education,Jongmin,Porismita,,10.1111/jcc4.12060,F,2,Asian
10.1111/jcc4.12050+1.0,US,Education,Jongmin,Jessica,female,10.1111/jcc4.12050,F,0,White
10.1111/jcom.12084+3.0,IT,Education,Jongmin,Adam,male,10.1111/jcom.12084,M,0,White
10.1111/jcom.12074+2.0,CH,Education,Jongmin,Mathias,male,10.1111/jcom.12074,M,0,White
10.1111/hcre.12033+1.0,NL,Education,Jongmin,Claudia,female,10.1111/hcre.12033,F,0,White
10.1111/comt.12045+1.0,TW,Education,Jongmin,Georgette,female,10.1111/comt.12045,F,2,Asian
10.1111/jcc4.12081+1.0,IL,Education,Jongmin,Avi,male,10.1111/jcc4.12081,M,4,Middle Eastern
10.1111/hcre.12033+3.0,NL,Education,Jongmin,Mariëtte,,10.1111/hcre.12033,F,0,White
10.1111/hcre.12036+2.0,US,Education,Jongmin,Chris,male,10.1111/hcre.12036,M,0,White
10.1111/cccr.12057+1.0,US,Education,Jongmin,Ian,male,10.1111/cccr.12057,M,0,White
10.1111/jcom.12100+4.0,US,Education,Jongmin,Maria,female,10.1111/jcom.12100,F,3,Hispanic
10.1111/jcom.12097+4.0,DE,Education,Jongmin,Gary,male,10.1111/jcom.12097,M,0,White
10.1111/comt.12042+1.0,US,Education,Jongmin,Brian,male,10.1111/comt.12042,M,0,White
10.1111/comt.12032+1.0,US,Education,Jongmin,Graham,male,10.1111/comt.12032,M,0,White
10.1111/hcre.12024+3.0,US,Education,Jongmin,Young,male,10.1111/hcre.12024,F,2,Asian
10.1111/jcom.12115+1.0,DE,Education,Jongmin,Hartmut,male,10.1111/jcom.12115,M,0,White
10.1111/jcc4.12042+1.0,GB,Education,Jongmin,David,male,10.1111/jcc4.12042,M,0,White
10.1111/jcom.12073+1.0,NL,Education,Jongmin,Sanne,female,10.1111/jcom.12073,F,0,White
10.1111/jcom.12073+8.0,NL,Non Education,Jongmin,Frank,male,10.1111/jcom.12073,M,0,White
10.1111/hcre.12025+2.0,US,Education,Jongmin,David,male,10.1111/hcre.12025,M,0,White
10.1111/jcom.12093+2.0,US,Education,Jongmin,Keenan,male,10.1111/jcom.12093,M,1,Black
10.1111/jcom.12097+1.0,DE,Education,Jongmin,Diana,female,10.1111/jcom.12097,F,0,White
10.1111/hcre.12028+6.0,US,Education,Jongmin,Aysenur,female,10.1111/hcre.12028,F,4,Middle Eastern
10.1111/jcom.12073+2.0,NL,Education,Jongmin,Helen,female,10.1111/jcom.12073,F,0,White
10.1111/jcc4.12061+1.0,US,Education,Jongmin,Valarie,female,10.1111/jcc4.12061,F,0,White
10.1111/jcom.12111+1.0,AT,Education,Jongmin,Matthias,male,10.1111/jcom.12111,M,0,White
10.1111/jcc4.12016+2.0,GB,Education,Jongmin,Scott,male,10.1111/jcc4.12016,M,0,White
10.1111/jcc4.12083+4.0,US,Education,Jongmin,Bradley,male,10.1111/jcc4.12083,M,3,Hispanic
10.1111/jcc4.12085+3.0,NO,Education,Jongmin,Ståle,male,10.1111/jcc4.12085,M,0,White
10.1111/jcom.12110+3.0,US,Education,Jongmin,Jae,male,10.1111/jcom.12110,M,2,Asian
10.1111/jcom.12098+3.0,US,Education,Jongmin,Matthew,male,10.1111/jcom.12098,M,0,White
10.1111/jcc4.12045+1.0,IE,Education,Jongmin,Fiona,female,10.1111/jcc4.12045,F,0,White
10.1111/jcom.12074+1.0,CH,Education,Jongmin,Matthias,male,10.1111/jcom.12074,M,0,White
10.1111/jcom.12127+4.0,CH,Education,Jongmin,Edda,female,10.1111/jcom.12127,F,0,White
10.1111/jcc4.12069+1.0,GB,Education,Jongmin,Mirca,female,10.1111/jcc4.12069,F,0,White
10.1111/jcc4.12074+1.0,CA,Education,Jongmin,Alfred,male,10.1111/jcc4.12074,M,0,White
10.1111/hcre.12027+2.0,US,Education,Jongmin,David,male,10.1111/hcre.12027,M,0,White
10.1111/hcre.12037+4.0,US,Education,Jongmin,Kimberly,female,10.1111/hcre.12037,F,0,White
10.1111/jcc4.12053+1.0,KR,Education,Jongmin,Steven,male,10.1111/jcc4.12053,M,0,White
10.1111/jcom.12122+2.0,BE,Education,Jongmin,Verolien,,10.1111/jcom.12122,F,0,White
10.1111/jcc4.12048+1.0,US,Education,Jongmin,Leticia,female,10.1111/jcc4.12048,F,0,White
10.1111/hcre.12031+1.0,US,Education,Jongmin,Rachel,female,10.1111/hcre.12031,F,0,White
10.1111/jcom.12098+2.0,US,Education,Jongmin,Ron,male,10.1111/jcom.12098,M,0,White
10.1111/jcom.12082+1.0,PH,Education,Jongmin,Aaron,male,10.1111/jcom.12082,M,0,White
10.1111/jcom.12103+3.0,US,Education,Jongmin,Pei,female,10.1111/jcom.12103,F,2,Asian
10.1111/comt.12030+1.0,BE,Education,Jongmin,Frederik,male,10.1111/comt.12030,M,0,White
10.1111/jcc4.12041+1.0,US,Education,Jongmin,David,male,10.1111/jcc4.12041,M,0,White
10.1111/jcc4.12077+6.0,US,Education,Jongmin,Genevieve,female,10.1111/jcc4.12077,F,0,White
10.1111/jcom.12076+2.0,US,Education,Jongmin,Boni,male,10.1111/jcom.12076,F,2,Asian
10.1111/comt.12037+2.0,US,Education,Jongmin,Seth,male,10.1111/comt.12037,M,0,White
10.1111/jcc4.12059+2.0,US,Education,Jongmin,Carol,female,10.1111/jcc4.12059,F,0,White
10.1111/jcc4.12009+3.0,US,Education,Jongmin,Dietram,male,10.1111/jcc4.12009,M,0,White
10.1111/jcom.12077+3.0,US,Education,Jongmin,Cheonsoo,male,10.1111/jcom.12077,M,2,Asian
10.1111/hcre.12023+1.0,KR,Education,Jongmin,Sujin,female,10.1111/hcre.12023,F,2,Asian
10.1111/cccr.12065+1.0,CN,Education,Jongmin,Yiu,male,10.1111/cccr.12065,M,2,Asian
10.1111/jcom.12078+1.0,US,Education,Jongmin,Michael,male,10.1111/jcom.12078,M,0,White
10.1111/jcom.12114+2.0,NL,Education,Jongmin,Jop,male,10.1111/jcom.12114,M,0,White
10.1111/cccr.12036+2.0,GB,Education,Jongmin,Irene,female,10.1111/cccr.12036,F,0,White
10.1111/jcom.12106+2.0,US,Education,Jongmin,Yoon,male,10.1111/jcom.12106,F,2,Asian
10.1111/hcre.12022+1.0,US,Education,Jongmin,Amy,female,10.1111/hcre.12022,F,0,White
10.1111/jcom.12094+2.0,US,Education,Jongmin,Annie,female,10.1111/jcom.12094,F,0,White
10.1111/jcom.12086+1.0,KR,Education,Jongmin,Jaram,female,10.1111/jcom.12086,F,2,Asian
